Zip Code,School Name,City,State,Locale,Average Faculty Salary,Average SAT Score,Admission Rate,4-Year Completion Rate,Average Net Price (Public),Average Net Price (Private),Cost of Attendance (Academic Year),Median Debt of Completers,Median Earnings (8 Years After Entry),Mean Earnings (8 Years After Entry),Type
1923,north shore community college,danvers,MA,21.0,7832.0,,,0.260089686099,7321.0,,13204.0,9000.0,43774.0,34800.0,Public
2115,norastern university,boston,MA,11.0,14775.0,1505.0,0.0565,0.735017123288,,32116.0,81353.0,24250.0,82813.0,65800.0,Private
1830,norrn essex community college,haverhill,MA,21.0,7869.0,,,0.214092140921,3971.0,,11921.0,9000.0,39480.0,33700.0,Public
1013,college of our lady of  elms,chicopee,MA,21.0,7362.0,1240.0,0.8766,0.699052132701,,21436.0,53145.0,25000.0,53542.0,48800.0,Private
2493,pope st john xxiii national seminary,weston,MA,21.0,3107.0,,,,,,,,,,
2169,quincy college,quincy,MA,21.0,8911.0,,,0.162457912458,14317.0,,19527.0,13874.0,47794.0,43400.0,Public
1606,quinsigamond community college,worcester,MA,12.0,7769.0,,,0.214048410062,7764.0,,13295.0,16575.0,43873.0,35900.0,Public
2493,regis college,weston,MA,21.0,9063.0,,0.8928,0.634005763689,,28346.0,64315.0,25500.0,50322.0,53500.0,Private
2120,roxbury community college,roxbury crossing,MA,11.0,9318.0,,,0.181049069374,12544.0,,15897.0,,42185.0,35400.0,Public
2135,saint johns seminary,brighton,MA,11.0,4869.0,,,,,,,,,,
1970,salem state university,salem,MA,21.0,10111.0,1090.0,0.9557,0.525498891353,18441.0,,27615.0,25000.0,54540.0,43200.0,Public
2115,simmons university,boston,MA,11.0,8463.0,1332.0,0.66,0.494758909853,,27313.0,63512.0,24840.0,59301.0,52400.0,Private
1230,bard college simons rock,great barrington,MA,42.0,8162.0,,0.9721,0.626666666667,,36684.0,82465.0,24254.0,37534.0,39000.0,Private
1063,smith college,northampton,MA,13.0,12787.0,1480.0,0.1973,0.89512195122,,26181.0,82134.0,17550.0,57322.0,43500.0,Private
2375,souastern technical institute,south easton,MA,21.0,,,0.4917,0.521739130435,11768.0,,,8846.0,,41000.0,Public
1109,springfield college,springfield,MA,12.0,8000.0,1120.0,0.7023,0.561844863732,,29187.0,57942.0,26250.0,45448.0,45600.0,Private
1105,springfield technical community college,springfield,MA,12.0,7116.0,,,0.3125,8196.0,,14223.0,6570.0,35265.0,33100.0,Public
2747,university of massachusetts dartmouth,north dartmouth,MA,22.0,11964.0,1152.0,0.9216,0.507504168983,20605.0,,31677.0,25000.0,59968.0,47200.0,Public
2357,stonehill college,easton,MA,21.0,10495.0,,0.7256,0.821721311475,,29969.0,68412.0,25000.0,70520.0,58600.0,Private
2108,suffolk university,boston,MA,11.0,13004.0,1197.0,0.8474,0.585824081981,,30031.0,62822.0,26889.0,61452.0,51000.0,Private
2780,rob roy academy taunton,taunton,MA,21.0,,,,,,19252.0,,,,24500.0,Private
2155,tufts university,medford,MA,21.0,13737.0,1513.0,0.1013,0.895027624309,,35435.0,84600.0,16250.0,70761.0,84800.0,Private
2481,wellesley college,wellesley,MA,21.0,13404.0,1513.0,0.1391,0.904458598726,,25008.0,83050.0,10000.0,72216.0,59700.0,Private
2115,wentworth institute of technology,boston,MA,11.0,10356.0,1226.0,0.8537,0.631399317406,,34170.0,55030.0,25028.0,80509.0,60000.0,Private
1119,western new england university,springfield,MA,12.0,10666.0,1231.0,0.8326,0.600276625173,,31170.0,58933.0,25500.0,68753.0,52100.0,Private
1086,westfield state university,westfield,MA,21.0,7932.0,,0.8074,0.593198992443,18561.0,,26435.0,22457.0,51731.0,43800.0,Public
2766,wheaton college,norton,MA,21.0,8860.0,1321.0,0.7133,0.704318936877,,30934.0,76819.0,26000.0,57990.0,46700.0,Private
1267,williams college,williamstown,MA,31.0,14893.0,1527.0,0.0999,0.888888888889,,14852.0,81164.0,12761.0,79082.0,60000.0,Private
1609,worcester polytechnic institute,worcester,MA,12.0,13114.0,,0.585,0.827445652174,,43273.0,75678.0,27000.0,100553.0,75100.0,Private
1602,worcester state university,worcester,MA,12.0,9476.0,1145.0,0.8986,0.470820189274,14738.0,,21586.0,19500.0,53751.0,46800.0,Public
49221,adrian college,adrian,MI,32.0,6360.0,1030.0,0.6837,0.393536121673,,21504.0,54950.0,27000.0,47820.0,42100.0,Private
49224,albion college,albion,MI,32.0,7378.0,,0.8316,0.604774535809,,16882.0,68794.0,27000.0,55035.0,47000.0,Private
49242,hillsdale beauty college,hillsdale,MI,32.0,,,,,,15148.0,,9377.0,,,Private
48075,northwestern technological institute,southfield,MI,13.0,,,,0.560224089636,,30525.0,,9500.0,36384.0,34300.0,Private
48801,alma college,alma,MI,32.0,7148.0,,0.6566,0.457142857143,,24663.0,61380.0,27000.0,50698.0,41800.0,Private
49707,alpena community college,alpena,MI,33.0,9704.0,,,0.326086956522,4067.0,,11320.0,9024.0,35994.0,31900.0,Public
49104,andrews university,berrien springs,MI,31.0,6920.0,1177.0,0.874,0.551470588235,,18597.0,43670.0,26000.0,51682.0,40600.0,Private
49506,aquinas college,grand rapids,MI,12.0,6676.0,1087.0,0.7106,0.541899441341,,18902.0,49018.0,23000.0,46514.0,36800.0,Private
48867,baker college,owosso,MI,32.0,6411.0,1080.0,0.875,0.224088364352,,15171.0,23456.0,25000.0,34389.0,30200.0,Private
49829,bay de noc community college,escanaba,MI,33.0,7010.0,,,0.296675191816,9766.0,,15674.0,12618.0,35407.0,27600.0,Public
48708,bayshire academy of beauty craft inc,bay city,MI,13.0,,,,0.593220338983,,4309.0,,,16314.0,18100.0,Private
49546,calvin university,grand rapids,MI,12.0,9611.0,1205.0,0.7131,0.669616519174,,24783.0,53286.0,23250.0,53142.0,45300.0,Private
49546,calvin ological seminary,grand rapids,MI,12.0,8604.0,,,,,,,,,,
48083,carnegie institute,troy,MI,13.0,,,,0.813186813187,,14418.0,21863.0,9336.0,39978.0,35300.0,Private
48334,michigan school of psychology,farmington hills,MI,13.0,8940.0,,,,,,,,,,
48859,central michigan university,mount pleasant,MI,32.0,10489.0,1099.0,0.9101,0.54934049829,16041.0,,26470.0,27000.0,50848.0,42400.0,Public
48503,mott community college,flint,MI,13.0,8735.0,,,0.113935542442,6258.0,,12495.0,13000.0,30285.0,28100.0,Public
49544,empire beauty school michigan,grand rapids,MI,21.0,,,,0.495750708215,,16486.0,,10667.0,20753.0,21300.0,Private
48843,cleary university,howell,MI,22.0,5250.0,,0.4975,0.519736842105,,21019.0,39110.0,19500.0,57677.0,52000.0,Private
48105,concordia university ann arbor,ann arbor,MI,12.0,6741.0,1250.0,0.7209,0.475589225589,,26409.0,50378.0,25750.0,54071.0,44600.0,Private
48304,cranbrook academy of art,bloomfield hills,MI,21.0,9934.0,,,,,,,,,,
48202,college for creative studies,detroit,MI,11.0,10684.0,,0.9276,0.526315789474,,33342.0,61238.0,26000.0,44290.0,42500.0,Private
49512,davenport university,grand rapids,MI,21.0,7039.0,,0.9705,0.378889566809,,19988.0,35864.0,26000.0,44540.0,34000.0,Private
48067,david pressley school of cosmetology,royal oak,MI,21.0,,,,0.707792207792,,18565.0,,6333.0,21644.0,22300.0,Private
48710,delta college,university center,MI,41.0,10074.0,,,0.128761716823,4550.0,,11953.0,10978.0,34813.0,31500.0,Public
48193,detroit business institute downriver,riverview,MI,21.0,,,0.5,,,21533.0,,,38659.0,21800.0,Private
48188,miat college of technology,canton,MI,21.0,5888.0,,0.9964,0.664319248826,,21202.0,26607.0,12801.0,54146.0,45100.0,Private
48221,university of detroit mercy,detroit,MI,11.0,10394.0,1136.0,0.8014,0.618098159509,,16179.0,40069.0,23250.0,67682.0,50000.0,Private
48071,dorsey college,madison heights,MI,21.0,5039.0,,,0.506134969325,,22079.0,30059.0,13000.0,24689.0,22700.0,Private
48197,eastern michigan university,ypsilanti,MI,21.0,10337.0,1046.0,0.8135,0.398812469075,17084.0,,28168.0,25000.0,46385.0,40100.0,Public
48507,creative hair school of cosmetology,flint,MI,21.0,,,,,,13356.0,,15406.0,,,Private
49307,ferris state university,big rapids,MI,33.0,10457.0,1001.0,0.8058,0.485877499207,12202.0,,26066.0,21000.0,52215.0,46100.0,Public
49032,glen oaks community college,centreville,MI,42.0,8452.0,,,0.2,7930.0,,14645.0,10794.0,37705.0,29900.0,Public
48504,kettering university,flint,MI,13.0,9193.0,1219.0,0.7909,0.620991253644,,33092.0,58610.0,27000.0,85240.0,75700.0,Private
49938,gogebic community college,ironwood,MI,33.0,6494.0,,,0.358778625954,5216.0,,13398.0,10925.0,38080.0,31200.0,Public
49509,grace christian university,wyoming,MI,13.0,5554.0,,0.9931,0.29284164859,,13996.0,24637.0,24375.0,37842.0,31800.0,Private
49525,cornerstone university,grand rapids,MI,12.0,6678.0,,0.732,0.4557956778,,22384.0,40737.0,25000.0,45964.0,37500.0,Private
49503,grand rapids community college,grand rapids,MI,12.0,9639.0,,,0.200167037862,11153.0,,16255.0,9000.0,36728.0,31500.0,Public
49401,grand valley state university,allendale,MI,31.0,9983.0,1079.0,0.9469,0.552175749894,17096.0,,26578.0,24500.0,51712.0,42800.0,Public
48917,great lakes christian college,lansing,MI,21.0,6258.0,,,0.206896551724,,18700.0,29664.0,18779.0,31348.0,26600.0,Private
48128,henry ford college,dearborn,MI,12.0,11204.0,,,0.102095013278,576.0,,9983.0,14250.0,28920.0,32200.0,Public
49242,hillsdale college,hillsdale,MI,32.0,8372.0,1433.0,0.2059,,,,,,,,
49423,hope college,holland,MI,13.0,8562.0,1237.0,0.7585,0.776119402985,,25749.0,52206.0,26800.0,55768.0,43500.0,Private
49201,jackson college,jackson,MI,41.0,7048.0,,,0.097647058824,7657.0,,15892.0,13875.0,34336.0,32100.0,Public
49006,kalamazoo college,kalamazoo,MI,13.0,8832.0,1270.0,0.7623,0.73488372093,,18873.0,71173.0,26077.0,56248.0,48100.0,Private
49003,kalamazoo valley community college,kalamazoo,MI,22.0,11524.0,,,0.176103646833,2991.0,,9517.0,9699.0,35370.0,32500.0,Public
49017,kellogg community college,battle creek,MI,13.0,9500.0,,,0.079425837321,4867.0,,11939.0,17000.0,35461.0,31800.0,Public
49738,kirtland community college,grayling,MI,42.0,6653.0,,,0.281481481481,9615.0,,15802.0,13067.0,34953.0,28100.0,Public
48161,michigan college of beauty monroe,monroe,MI,23.0,,,,0.612903225806,,12605.0,,6333.0,24737.0,23200.0,Private
49022,lake michigan college,benton harbor,MI,41.0,8702.0,,,0.126674786845,11209.0,,17782.0,9000.0,32717.0,27100.0,Public
49783,lake superior state university,sault ste marie,MI,33.0,7639.0,,0.6801,0.396551724138,14368.0,,25757.0,23250.0,48815.0,36900.0,Public
48933,lansing community college,lansing,MI,12.0,8699.0,,,0.137173774666,4003.0,,10180.0,12700.0,36744.0,33400.0,Public
48075,lawrence technological university,southfield,MI,13.0,8939.0,,0.8025,0.377245508982,,33995.0,54266.0,27000.0,66979.0,54200.0,Private
48858,m j murphy beauty college of mount pleasant,mount pleasant,MI,32.0,,,,0.444444444444,,13516.0,,,19814.0,17200.0,Private
48088,macomb community college,warren,MI,12.0,10962.0,,,0.057154953429,5725.0,,10719.0,6000.0,37169.0,32700.0,Public
48150,madonna university,livonia,MI,13.0,7358.0,1000.0,0.9293,0.541108986616,,17815.0,38809.0,23000.0,53389.0,43600.0,Private
48307,rochester university,rochester hills,MI,21.0,6201.0,,0.6531,0.474842767296,,19245.0,36215.0,24475.0,43869.0,37200.0,Private
48109,university of michigan ann arbor,ann arbor,MI,12.0,12896.0,1473.0,0.1794,0.8735340729,14832.0,,33345.0,19500.0,78273.0,68200.0,Public
48204,michigan barber school,detroit,MI,11.0,,,,0.373493975904,,6693.0,,,18094.0,23300.0,Private
48824,michigan state university,east lansing,MI,13.0,13188.0,1261.0,0.8392,0.725594545152,20751.0,,30528.0,23250.0,62777.0,52700.0,Public
49931,michigan technological university,houghton,MI,33.0,11488.0,1243.0,0.8794,0.584354382658,15729.0,,32550.0,24990.0,75629.0,58400.0,Public
48128,university of michigan dearborn,dearborn,MI,12.0,11205.0,1127.0,0.5863,0.46164874552,10904.0,,22435.0,22500.0,57847.0,46900.0,Public
48502,university of michigan flint,flint,MI,13.0,10307.0,1104.0,0.6883,0.386819484241,12280.0,,23329.0,25000.0,51939.0,42300.0,Public
48625,mid michigan college,harrison,MI,41.0,9115.0,,,0.142482517483,10100.0,,14816.0,13750.0,34831.0,30400.0,Public
48161,monroe county community college,monroe,MI,41.0,10181.0,,,0.200312989045,5261.0,,9894.0,12296.0,38095.0,32000.0,Public
48885,montcalm community college,sidney,MI,42.0,8767.0,,,0.289672544081,4352.0,,10978.0,16500.0,35822.0,28700.0,Public
49442,muskegon community college,muskegon,MI,13.0,11801.0,,,0.152719665272,5196.0,,11303.0,9125.0,34451.0,30200.0,Public
49770,north central michigan college,petoskey,MI,33.0,10399.0,,,0.190476190476,5457.0,,13378.0,14000.0,32692.0,27200.0,Public
49855,norrn michigan university,marquette,MI,33.0,8794.0,,0.6995,0.470480827754,17485.0,,26206.0,21474.0,43141.0,35900.0,Public
49686,northwestern michigan college,traverse city,MI,13.0,9808.0,,,0.247797356828,5243.0,,11821.0,12500.0,36925.0,31800.0,Public
48640,northwood university,midland,MI,13.0,7846.0,,0.839,0.57249070632,,26429.0,47114.0,20842.0,57649.0,50600.0,Private
48326,oakland community college,auburn hills,MI,21.0,9716.0,,,0.097691894793,4568.0,,11487.0,9105.0,32401.0,32200.0,Public
48309,oakland university,rochester hills,MI,21.0,10123.0,1110.0,0.7024,0.517795637199,13584.0,,25016.0,22750.0,53392.0,45400.0,Public
49076,university of olivet,olivet,MI,42.0,6908.0,,0.9711,0.427586206897,,21158.0,45849.0,27000.0,47402.0,37700.0,Private
48329,port huron cosmetology college,waterford,MI,21.0,,,,0.458333333333,,10398.0,,,27635.0,17700.0,Private
49525,kuyper college,grand rapids,MI,21.0,5454.0,,0.3385,0.44262295082,,28458.0,37282.0,21389.0,38142.0,28200.0,Private
48917,ross medical education center lansing,lansing,MI,21.0,,,,0.750281214848,,22537.0,,9500.0,28503.0,22800.0,Private
48092,ross medical education center warren,warren,MI,12.0,,,,0.784919653894,,21312.0,,9500.0,28146.0,23200.0,Private
48507,ross medical education center flint,flint,MI,21.0,,,,0.775063184499,,20912.0,,9500.0,27699.0,21700.0,Private
48206,sacred heart major seminary,detroit,MI,11.0,7040.0,,1.0,,,10371.0,39466.0,,43974.0,,Private
48710,saginaw valley state university,university center,MI,22.0,9258.0,1051.0,0.7288,0.33870040253,14582.0,,24043.0,25000.0,47805.0,39800.0,Public
48152,schoolcraft community college district,livonia,MI,13.0,11264.0,,,0.117882919006,5372.0,,11921.0,10500.0,37762.0,34100.0,Public
49221,siena heights university,adrian,MI,32.0,6735.0,1033.0,0.6656,0.666666666667,,17185.0,42802.0,18750.0,54441.0,43800.0,Private
48061,st clair county community college,port huron,MI,23.0,9784.0,,,0.246734397678,8145.0,,12153.0,11750.0,36136.0,32600.0,Public
49047,southwestern michigan college,dowagiac,MI,41.0,7576.0,,,0.250769230769,6463.0,,14999.0,10959.0,35881.0,26600.0,Public
49283,spring arbor university,spring arbor,MI,41.0,6077.0,1072.0,0.3733,0.489981785064,,20899.0,43178.0,26375.0,48600.0,41400.0,Private
49080,michigan career and technical institute,plainwell,MI,42.0,,,,,11029.0,,16152.0,,29302.0,19100.0,Public
48933,thomas m cooley law school,lansing,MI,12.0,12315.0,,,,,,,,,,
49085,twin city beauty college,saint joseph,MI,23.0,,,,0.590476190476,,21829.0,,9320.0,22342.0,19100.0,Private
48083,walsh college,troy,MI,13.0,10013.0,,,0.72972972973,,,,16217.0,67342.0,57500.0,
48105,washtenaw community college,ann arbor,MI,21.0,8677.0,,,0.150912106136,3561.0,,11161.0,13310.0,37137.0,31700.0,Public
48226,wayne county community college district,detroit,MI,11.0,9129.0,,,0.032995951417,5762.0,,12642.0,12062.0,25501.0,27100.0,Public
48202,wayne state university,detroit,MI,11.0,11576.0,1147.0,0.8203,0.45287824758,14773.0,,26794.0,21250.0,50384.0,44300.0,Public
49454,west shore community college,scottville,MI,42.0,9063.0,,,0.21724137931,1335.0,,9674.0,9089.0,34684.0,29600.0,Public
49512,paul mitchell  school grand rapids,kentwood,MI,13.0,,,,,,14465.0,,9833.0,,,Private
49008,western michigan university,kalamazoo,MI,13.0,10462.0,1108.0,0.8468,0.488116087065,18701.0,,28655.0,26188.0,48394.0,42400.0,Public
49423,western ological seminary,holland,MI,13.0,8673.0,,,,,,,,,,
55431,academy college,bloomington,MN,13.0,3193.0,,,0.468085106383,,31307.0,34240.0,29500.0,45488.0,33100.0,Private
56308,alexandria technical&community college,alexandria,MN,33.0,8581.0,,,0.58,14150.0,,18962.0,12000.0,47509.0,39800.0,Public
55303,anoka technical college,anoka,MN,21.0,8586.0,,,0.388888888889,12261.0,,16662.0,11000.0,47256.0,38600.0,Public
55433,anoka ramsey community college,coon rapids,MN,21.0,8666.0,,,0.127598152425,11471.0,,16110.0,13500.0,46269.0,38800.0,Public
55454,augsburg university,minneapolis,MN,11.0,8411.0,,0.7653,0.57459379616,,23875.0,57966.0,25347.0,53837.0,50100.0,Private
55912,riverland community college,austin,MN,32.0,8369.0,,,0.045217391304,8463.0,,14611.0,12000.0,41797.0,34700.0,Public
56601,northwest technical college,bemidji,MN,33.0,8110.0,,,0.342857142857,12941.0,,18271.0,15000.0,41401.0,33600.0,Public
56601,bemidji state university,bemidji,MN,33.0,9734.0,1090.0,0.7066,0.441860465116,17050.0,,23066.0,19750.0,52433.0,40400.0,Public
56001,bethany luran college,mankato,MN,13.0,7225.0,1144.0,0.5096,0.611940298507,,17680.0,39624.0,23000.0,44246.0,40100.0,Private
55112,bel university,saint paul,MN,21.0,7816.0,1243.0,0.9099,0.564853556485,,28439.0,56310.0,21500.0,61932.0,49600.0,Private
56401,central lakes college brainerd,brainerd,MN,33.0,8738.0,,,0.381962864721,12829.0,,18003.0,11000.0,40383.0,35700.0,Public
55057,carleton college,northfield,MN,32.0,12173.0,1491.0,0.2228,0.915841584158,,27320.0,81350.0,16750.0,70720.0,52500.0,Private
56562,concordia college moorhead,moorhead,MN,22.0,7863.0,1192.0,0.6306,0.670428893905,,25651.0,43074.0,26847.0,53785.0,47600.0,Private
55104,concordia university saint paul,saint paul,MN,11.0,7135.0,,0.7487,0.501854140915,,17566.0,34495.0,17832.0,56160.0,52100.0,Private
55068,dakota county technical college,rosemount,MN,41.0,8493.0,,,0.435246995995,11140.0,,15792.0,11000.0,49316.0,39700.0,Public
56073,martin lur college,new ulm,MN,32.0,4920.0,1191.0,0.8257,0.685185185185,,20483.0,29288.0,20177.0,43748.0,36700.0,Private
55811,lake superior college,duluth,MN,13.0,8223.0,,,0.298379408961,16050.0,,20049.0,12775.0,43647.0,38000.0,Public
56537,minnesota state community and technical college,fergus falls,MN,41.0,8452.0,,,0.20488385944,11274.0,,15570.0,12000.0,42714.0,37000.0,Public
56241,minnesota west community and technical college,granite falls,MN,43.0,8308.0,,,0.320907617504,11898.0,,17205.0,10987.0,41082.0,35500.0,Public
56082,gustavus adolphus college,saint peter,MN,31.0,8083.0,1320.0,0.618,0.758985200846,,26895.0,65976.0,26774.0,57206.0,48400.0,Private
55104,hamline university,saint paul,MN,11.0,8194.0,1197.0,0.8983,0.616040955631,,21385.0,56738.0,23770.0,55414.0,49500.0,Private
55012,hazelden betty ford graduate school,center city,MN,41.0,6425.0,,,,,,,,,,
55445,hennepin technical college,brooklyn park,MN,21.0,8349.0,,,0.258131487889,10925.0,,15830.0,11433.0,48862.0,37100.0,Public
55746,minnesota north college,hibbing,MN,33.0,8327.0,,,0.363849765258,10636.0,,16231.0,12000.0,42222.0,37200.0,Public
55414,aveda arts&sciences institute minneapolis,minneapolis,MN,11.0,,,,0.817567567568,,20690.0,,6333.0,34700.0,31000.0,Private
55076,inver hills community college,inver grove heights,MN,21.0,8613.0,,,0.174428450466,10651.0,,15612.0,13965.0,48538.0,42300.0,Public
55108,lur seminary,saint paul,MN,11.0,7048.0,,,,,,,,,47800.0,
55105,macalester college,saint paul,MN,11.0,11661.0,1424.0,0.2821,0.86350148368,,29980.0,78900.0,23000.0,57106.0,44100.0,Private
56003,south central college,north mankato,MN,23.0,8332.0,,,0.23550295858,10314.0,,15400.0,12000.0,44025.0,35400.0,Public
56001,minnesota state university mankato,mankato,MN,13.0,10753.0,1190.0,0.9133,0.441755962669,18609.0,,22565.0,21106.0,53926.0,44200.0,Public
55905,mayo clinic college of medicine and science,rochester,MN,12.0,,,0.3871,0.813333333333,,,,10500.0,73850.0,65700.0,
55106,metropolitan state university,saint paul,MN,11.0,10790.0,1020.0,0.9649,0.487055726196,19181.0,,26057.0,17100.0,59836.0,48600.0,Public
55455,university of minnesota twin cities,minneapolis,MN,11.0,13261.0,1359.0,0.7703,0.733665657824,17139.0,,29013.0,19500.0,63477.0,54400.0,Public
